brand,level,energy_code,energy_name,fuel_grade,launch_date,launch_year,launch_month,launch_season,price_wan,warranty_years,warranty_km_wan,displacement_L,horsepower,engine_type,is_electric,gear_count,trans_type,doors,seats,body_type,body_structure
smart,微型车,1,汽油,95,2018-06-14,2018,6,Q2,12.28,3,-1.0,1.0,71.0,L3,0,6.0,DCT,5,4,HATCHBACK,5门4座两厢车
smart,微型车,1,汽油,95,2018-06-14,2018,6,Q2,13.28,3,-1.0,1.0,71.0,L3,0,6.0,DCT,5,4,HATCHBACK,5门4座两厢车
smart,微型车,1,汽油,95,2018-05-02,2018,5,Q2,14.58,3,-1.0,0.9,90.0,L3,0,6.0,DCT,5,4,HATCHBACK,5门4座两厢车
smart,微型车,1,汽油,95,2018-06-14,2018,6,Q2,15.08,3,-1.0,0.9,90.0,L3,0,6.0,DCT,5,4,HATCHBACK,5门4座两厢车
smart,微型车,1,汽油,95,2018-06-14,2018,6,Q2,16.98,3,-1.0,0.9,90.0,L3,0,6.0,DCT,5,4,HATCHBACK,5门4座两厢车
马自达,中大型SUV,1,汽油,92,2012-11-22,2012,11,Q4,43.9,3,10.0,3.7,268.0,V6,0,6.0,AT,5,7,SUV,5门7座SUV
东风风神,紧凑型车,1,汽油,92,2014-03-19,2014,3,Q1,6.58,3,6.0,1.5,116.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
东风风神,紧凑型车,1,汽油,92,2014-09-17,2014,9,Q3,6.88,3,6.0,1.5,116.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
东风风神,紧凑型车,1,汽油,92,2014-08-08,2014,8,Q3,7.58,3,6.0,1.5,116.0,L4,0,4.0,AT,5,5,HATCHBACK,5门5座两厢车
东风风神,紧凑型车,1,汽油,92,2014-03-19,2014,3,Q1,7.78,3,6.0,1.6,106.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
东风风神,紧凑型车,1,汽油,92,2014-09-17,2014,9,Q3,7.78,3,6.0,1.5,116.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
东风风神,紧凑型车,1,汽油,92,2014-03-19,2014,3,Q1,8.28,3,6.0,1.6,106.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
东风风神,紧凑型车,1,汽油,92,2014-09-17,2014,9,Q3,8.28,3,6.0,1.5,116.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
东风风神,紧凑型车,1,汽油,92,2014-03-19,2014,3,Q1,8.58,3,6.0,1.5,116.0,L4,0,4.0,AT,5,5,HATCHBACK,5门5座两厢车
东风风神,紧凑型车,1,汽油,92,2014-03-19,2014,3,Q1,9.18,3,6.0,1.5,116.0,L4,0,4.0,AT,5,5,HATCHBACK,5门5座两厢车
现代,紧凑型SUV,1,汽油,92,2025-11-07,2025,11,Q4,12.18,3,15.0,2.0,160.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,紧凑型SUV,1,汽油,92,2025-11-07,2025,11,Q4,12.98,3,15.0,2.0,160.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,紧凑型SUV,1,汽油,92,2025-11-07,2025,11,Q4,14.28,3,15.0,2.0,160.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,紧凑型SUV,1,汽油,92,2023-06-18,2023,6,Q2,12.18,3,15.0,2.0,160.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,紧凑型SUV,1,汽油,92,2023-06-18,2023,6,Q2,12.98,3,15.0,2.0,160.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,紧凑型SUV,1,汽油,92,2023-06-18,2023,6,Q2,13.98,3,15.0,2.0,160.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,紧凑型SUV,1,汽油,92,2023-08-25,2023,8,Q3,14.78,3,15.0,2.0,160.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,紧凑型SUV,1,汽油,92,2023-08-25,2023,8,Q3,15.98,3,15.0,2.0,160.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,紧凑型SUV,1,汽油,92,2023-08-25,2023,8,Q3,16.78,3,15.0,2.0,160.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
长安,紧凑型车,1,汽油,92,2012-03-29,2012,3,Q1,6.38,3,6.0,1.6,106.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
长安,紧凑型车,1,汽油,92,2012-03-29,2012,3,Q1,6.98,3,6.0,1.6,106.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
长安,紧凑型车,1,汽油,92,2012-03-29,2012,3,Q1,7.28,3,6.0,1.6,106.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
一汽,小型车,1,汽油,92,2012-05-17,2012,5,Q2,3.1,3,6.0,1.0,65.0,L3,0,5.0,MT,4,5,SEDAN,4门5座三厢车
一汽,小型车,1,汽油,92,2012-05-17,2012,5,Q2,3.2,3,6.0,1.0,65.0,L3,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
一汽,小型车,1,汽油,92,2012-05-17,2012,5,Q2,3.3,3,6.0,1.0,65.0,L3,0,5.0,MT,4,5,SEDAN,4门5座三厢车
一汽,小型车,1,汽油,92,2012-05-17,2012,5,Q2,3.4,3,6.0,1.0,65.0,L3,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
一汽,小型车,1,汽油,92,2012-05-17,2012,5,Q2,3.5,3,6.0,1.0,65.0,L3,0,5.0,MT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,24.3,5,-1.0,2.4,180.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,24.58,5,-1.0,2.4,173.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,25.38,5,-1.0,2.4,180.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,25.66,5,-1.0,2.4,173.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,28.78,5,-1.0,2.4,180.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,29.06,5,-1.0,2.4,173.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,30.48,5,-1.0,2.4,180.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,30.76,5,-1.0,2.4,173.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,32.18,5,-1.0,2.4,180.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
起亚,中型车,1,汽油,92,2013-06-07,2013,6,Q2,32.46,5,-1.0,2.4,173.0,L4,0,6.0,AT,4,5,SEDAN,4门5座三厢车
广汽吉奥,紧凑型SUV,1,汽油,92,2009-12-05,2009,12,Q4,11.98,2,6.0,2.4,124.0,L4,0,5.0,MT,5,5,SUV,5门5座SUV
广汽吉奥,紧凑型SUV,1,汽油,92,2009-12-05,2009,12,Q4,12.78,2,6.0,2.4,124.0,L4,0,5.0,MT,5,5,SUV,5门5座SUV
广汽吉奥,紧凑型SUV,1,汽油,92,2009-12-05,2009,12,Q4,13.58,2,6.0,2.4,124.0,L4,0,4.0,AT,5,5,SUV,5门5座SUV
广汽吉奥,紧凑型SUV,1,汽油,92,2009-12-05,2009,12,Q4,14.38,2,6.0,2.4,124.0,L4,0,4.0,AT,5,5,SUV,5门5座SUV
起亚,跑车,1,汽油,92,2014-02-24,2014,2,Q1,17.98,5,10.0,2.0,160.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,92,2014-02-24,2014,2,Q1,18.08,5,10.0,2.0,160.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,95,2014-02-24,2014,2,Q1,19.28,5,10.0,1.6,204.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,95,2014-02-24,2014,2,Q1,19.38,5,10.0,1.6,204.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,92,2014-02-24,2014,2,Q1,19.48,5,10.0,2.0,160.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,92,2014-02-24,2014,2,Q1,19.58,5,10.0,2.0,160.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,95,2014-02-24,2014,2,Q1,20.88,5,10.0,1.6,204.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,95,2014-02-24,2014,2,Q1,20.98,5,10.0,1.6,204.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,92,2014-02-24,2014,2,Q1,21.18,5,10.0,2.0,160.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,92,2014-02-24,2014,2,Q1,21.28,5,10.0,2.0,160.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,95,2014-02-24,2014,2,Q1,22.68,5,10.0,1.6,204.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
起亚,跑车,1,汽油,95,2014-02-24,2014,2,Q1,22.78,5,10.0,1.6,204.0,L4,0,6.0,AT,2,5,COUPE,2门5座硬顶跑车
现代,中型车,4,油电混合,92,2014-04-03,2014,4,Q2,29.38,5,10.0,2.0,150.0,L4,0,6.0,AT,5,5,SEDAN,5门5座三厢车
三菱,紧凑型SUV,1,汽油,92,2011-09-01,2011,9,Q3,19.8,5,10.0,2.0,150.0,L4,0,0.0,CVT,5,5,SUV,5门5座SUV
三菱,紧凑型SUV,1,汽油,92,2011-09-01,2011,9,Q3,22.3,5,10.0,2.0,150.0,L4,0,0.0,CVT,5,5,SUV,5门5座SUV
三菱,紧凑型SUV,1,汽油,92,2011-09-01,2011,9,Q3,23.3,5,10.0,2.0,150.0,L4,0,0.0,CVT,5,5,SUV,5门5座SUV
三菱,紧凑型SUV,1,汽油,92,2011-09-01,2011,9,Q3,25.5,5,10.0,2.0,150.0,L4,0,0.0,CVT,5,5,SUV,5门5座SUV
福特,跑车,1,汽油,92,2024-06-21,2024,6,Q2,38.98,3,10.0,2.3,299.0,L4,0,10.0,AT,2,4,COUPE,2门4座硬顶跑车
福特,跑车,1,汽油,92,2024-06-21,2024,6,Q2,43.98,3,10.0,2.3,299.0,L4,0,10.0,AT,2,4,CONVERTIBLE,2门4座软顶敞篷车
福特,跑车,1,汽油,92,2024-02-19,2024,2,Q1,72.5,3,10.0,5.0,454.0,V8,0,10.0,AT,2,4,COUPE,2门4座硬顶跑车
林肯,大型车,1,汽油,92,,,,,75.0,2,6.0,4.1,223.0,V8,0,4.0,AT,4,5,SEDAN,4门5座三厢车
林肯,大型车,1,汽油,92,,,,,138.0,2,6.0,4.6,238.0,V8,0,4.0,AT,4,9,SEDAN,4门9座三厢车
一汽,小型车,1,汽油,92,,,,,6.38,3,6.0,1.3,92.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
一汽,小型车,1,汽油,92,,,,,6.68,3,6.0,1.5,102.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
一汽,小型车,1,汽油,92,,,,,7.68,3,6.0,1.5,102.0,L4,0,4.0,AT,4,5,SEDAN,4门5座三厢车
丰田,中型MPV,1,汽油,92,2012-07-19,2012,7,Q3,36.38,3,10.0,2.4,170.0,L4,0,0.0,CVT,5,7,MPV,5门7座MPV
丰田,中型MPV,1,汽油,92,2012-07-19,2012,7,Q3,38.18,3,10.0,2.4,170.0,L4,0,0.0,CVT,5,7,MPV,5门7座MPV
丰田,中型MPV,1,汽油,95,2012-07-19,2012,7,Q3,61.0,3,10.0,3.5,275.0,V6,0,6.0,AT,5,7,MPV,5门7座MPV
丰田,紧凑型车,1,汽油,92,2012-11-22,2012,11,Q4,9.08,3,10.0,1.6,120.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
丰田,紧凑型车,1,汽油,92,2012-11-22,2012,11,Q4,10.08,3,10.0,1.6,120.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
丰田,紧凑型车,1,汽油,92,2012-11-22,2012,11,Q4,10.58,3,10.0,1.6,120.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
丰田,紧凑型车,1,汽油,92,2012-11-22,2012,11,Q4,10.88,3,10.0,1.6,120.0,L4,0,4.0,AT,4,5,SEDAN,4门5座三厢车
丰田,紧凑型车,1,汽油,92,2012-11-22,2012,11,Q4,11.38,3,10.0,1.6,120.0,L4,0,4.0,AT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,17.98,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,18.98,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,19.18,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2026-01-07,2026,1,Q1,19.48,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,20.28,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,20.48,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,20.68,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2026-04-08,2026,4,Q2,20.98,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,21.18,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,1,汽油,92,2025-07-29,2025,7,Q3,17.18,3,10.0,2.0,173.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,1,汽油,92,2025-07-29,2025,7,Q3,18.18,3,10.0,2.0,173.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,1,汽油,92,2025-07-29,2025,7,Q3,19.18,3,10.0,2.0,173.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,1,汽油,92,2025-07-29,2025,7,Q3,19.68,3,10.0,2.0,173.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,22.28,3,10.0,2.5,185.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,22.68,3,10.0,2.5,185.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,25.98,3,10.0,2.5,185.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-07-29,2025,7,Q3,20.58,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2024-12-21,2024,12,Q4,20.28,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2024-12-21,2024,12,Q4,21.18,3,10.0,2.0,152.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-04-09,2025,4,Q2,21.98,3,10.0,2.5,185.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,中型车,4,油电混合,92,2025-04-09,2025,4,Q2,22.68,3,10.0,2.5,185.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,小型车,1,汽油,92,2021-11-01,2021,11,Q4,8.98,3,10.0,1.5,112.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
丰田,小型车,1,汽油,92,2022-07-13,2022,7,Q3,8.98,3,10.0,1.5,112.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
雷克萨斯,中大型SUV,4,油电混合,95,2025-12-01,2025,12,Q4,77.8,6,10.0,2.4,282.0,L4,0,8.0,AT,5,6,SUV,5门6座SUV
雷克萨斯,中大型SUV,4,油电混合,95,2025-12-01,2025,12,Q4,80.98,6,10.0,2.4,282.0,L4,0,8.0,AT,5,5,SUV,5门5座SUV
雷克萨斯,中大型SUV,4,油电混合,95,2025-12-01,2025,12,Q4,82.98,6,10.0,2.4,282.0,L4,0,8.0,AT,5,5,SUV,5门5座SUV
雷克萨斯,中大型SUV,4,油电混合,95,2025-12-01,2025,12,Q4,89.98,6,10.0,2.4,282.0,L4,0,8.0,AT,5,5,SUV,5门5座SUV
福特,中型车,1,汽油,92,2025-12-04,2025,12,Q4,14.98,3,10.0,1.5,190.0,L4,0,8.0,AT,4,5,SEDAN,4门5座三厢车
福特,中型车,4,油电混合,92,2025-12-04,2025,12,Q4,18.98,3,10.0,1.5,190.0,L4,0,0.0,CVT,4,5,SEDAN,4门5座三厢车
福特,中型车,1,汽油,92,2025-12-04,2025,12,Q4,15.78,3,10.0,1.5,196.0,L4,0,8.0,AT,4,5,SEDAN,4门5座三厢车
福特,中型车,1,汽油,92,2025-12-04,2025,12,Q4,16.98,3,10.0,1.5,196.0,L4,0,8.0,AT,4,5,SEDAN,4门5座三厢车
福特,中型车,1,汽油,92,2025-12-04,2025,12,Q4,17.98,3,10.0,2.0,261.0,L4,0,8.0,AT,4,5,SEDAN,4门5座三厢车
福特,中型车,1,汽油,92,2025-12-04,2025,12,Q4,19.98,3,10.0,2.0,261.0,L4,0,8.0,AT,4,5,SEDAN,4门5座三厢车
福特,中型车,4,油电混合,92,2024-09-26,2024,9,Q3,20.98,3,10.0,2.0,288.0,L4,0,0.0,CVT,5,5,HATCHBACK,5门5座掀背车
福特,中型车,4,油电混合,92,2024-09-26,2024,9,Q3,22.98,3,10.0,2.0,288.0,L4,0,0.0,CVT,5,5,HATCHBACK,5门5座掀背车
Jeep,中型SUV,1,汽油,95,2026-04-11,2026,4,Q2,58.19,3,8.0,2.0,266.0,L4,0,8.0,AT,4,5,SUV,4门5座SUV
Jeep,中型SUV,1,汽油,95,2026-04-11,2026,4,Q2,59.99,3,8.0,2.0,266.0,L4,0,8.0,AT,4,5,SUV,4门5座SUV
Jeep,中型SUV,1,汽油,95,2025-07-02,2025,7,Q3,50.99,3,8.0,2.0,266.0,L4,0,8.0,AT,4,5,SUV,4门5座SUV
Jeep,中型SUV,1,汽油,95,2025-04-09,2025,4,Q2,53.1941,3,8.0,2.0,266.0,L4,0,8.0,AT,2,4,SUV,2门4座SUV
Jeep,中型SUV,1,汽油,95,2025-04-09,2025,4,Q2,58.1941,3,8.0,2.0,266.0,L4,0,8.0,AT,4,5,SUV,4门5座SUV
Jeep,中型SUV,1,汽油,95,2023-07-24,2023,7,Q3,49.99,3,8.0,2.0,266.0,L4,0,8.0,AT,4,5,SUV,4门5座SUV
Jeep,中型SUV,1,汽油,95,2023-07-24,2023,7,Q3,52.99,3,8.0,2.0,266.0,L4,0,8.0,AT,2,4,SUV,2门4座SUV
Jeep,中型SUV,1,汽油,95,2023-07-24,2023,7,Q3,57.99,3,8.0,2.0,266.0,L4,0,8.0,AT,4,5,SUV,4门5座SUV
英菲尼迪,中大型SUV,1,汽油,95,2013-03-26,2013,3,Q1,77.8,4,10.0,3.7,351.0,V6,0,7.0,AT,5,5,SUV,5门5座SUV
英菲尼迪,中大型SUV,1,汽油,95,2012-07-11,2012,7,Q3,79.9,4,10.0,3.7,351.0,V6,0,7.0,AT,5,5,SUV,5门5座SUV
英菲尼迪,中大型SUV,1,汽油,95,2013-03-26,2013,3,Q1,80.8,4,10.0,3.7,351.0,V6,0,7.0,AT,5,5,SUV,5门5座SUV
英菲尼迪,中大型SUV,1,汽油,95,2012-07-11,2012,7,Q3,83.2,4,10.0,3.7,351.0,V6,0,7.0,AT,5,5,SUV,5门5座SUV
英菲尼迪,中大型SUV,1,汽油,95,2013-04-02,2013,4,Q2,87.2,4,10.0,3.7,351.0,V6,0,7.0,AT,5,5,SUV,5门5座SUV
英菲尼迪,中大型SUV,1,汽油,95,2013-03-26,2013,3,Q1,116.8,4,10.0,5.0,431.0,V8,0,7.0,AT,5,5,SUV,5门5座SUV
英菲尼迪,中大型SUV,1,汽油,95,2012-07-11,2012,7,Q3,121.8,4,10.0,5.0,431.0,V8,0,7.0,AT,5,5,SUV,5门5座SUV
东南,紧凑型车,1,汽油,92,,,,,7.89,2,5.0,1.6,100.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
东南,紧凑型车,1,汽油,92,,,,,8.38,2,5.0,1.6,100.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
东南,紧凑型车,1,汽油,92,,,,,8.98,2,5.0,1.6,100.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
东南,紧凑型车,1,汽油,92,,,,,9.88,2,5.0,1.6,100.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
东南,紧凑型车,1,汽油,92,,,,,10.88,2,5.0,1.6,100.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
东南,紧凑型车,1,汽油,92,,,,,11.38,2,5.0,1.6,100.0,L4,0,4.0,AT,4,5,SEDAN,4门5座三厢车
东南,紧凑型车,1,汽油,92,,,,,11.88,2,5.0,1.6,100.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
东南,紧凑型车,1,汽油,92,,,,,13.38,2,5.0,1.6,100.0,L4,0,4.0,AT,4,5,SEDAN,4门5座三厢车
现代,中型SUV,1,汽油,92,2011-10-25,2011,10,Q4,22.86,5,10.0,2.4,174.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,中型SUV,1,汽油,92,2011-10-25,2011,10,Q4,25.18,5,10.0,2.4,174.0,L4,0,6.0,AT,5,7,SUV,5门7座SUV
现代,中型SUV,1,汽油,92,2011-10-25,2011,10,Q4,25.83,5,10.0,2.4,174.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,中型SUV,1,汽油,92,2011-10-25,2011,10,Q4,26.98,5,10.0,2.4,174.0,L4,0,6.0,AT,5,5,SUV,5门5座SUV
现代,中型SUV,1,汽油,92,2011-10-25,2011,10,Q4,27.68,5,10.0,2.4,174.0,L4,0,6.0,AT,5,7,SUV,5门7座SUV
现代,中型SUV,1,汽油,92,2011-10-24,2011,10,Q4,28.68,5,10.0,2.4,174.0,L4,0,6.0,AT,5,7,SUV,5门7座SUV
三菱,紧凑型MPV,1,汽油,92,,,,,15.98,2,5.0,2.4,130.0,L4,0,5.0,MT,5,7,MPV,5门7座MPV
三菱,紧凑型MPV,1,汽油,92,,,,,17.38,2,5.0,2.4,130.0,L4,0,4.0,AT,5,7,MPV,5门7座MPV
三菱,紧凑型MPV,1,汽油,92,,,,,17.58,2,5.0,2.4,130.0,L4,0,5.0,MT,5,7,MPV,5门7座MPV
三菱,紧凑型MPV,1,汽油,92,,,,,18.98,2,5.0,2.4,130.0,L4,0,4.0,AT,5,7,MPV,5门7座MPV
三菱,紧凑型MPV,1,汽油,92,,,,,20.98,2,5.0,2.4,130.0,L4,0,4.0,AT,5,7,MPV,5门7座MPV
双环,中型SUV,1,汽油,92,,,,,9.68,2,5.0,2.0,112.0,L4,0,5.0,MT,5,5,SUV,5门5座SUV
双环,中型SUV,1,汽油,92,,,,,9.72,2,5.0,2.2,103.0,L4,0,5.0,MT,5,5,SUV,5门5座SUV
双环,中型SUV,1,汽油,92,,,,,10.32,2,5.0,2.2,103.0,L4,0,5.0,MT,5,5,SUV,5门5座SUV
双环,中型SUV,1,汽油,92,,,,,11.58,2,5.0,2.4,125.0,L4,0,5.0,MT,5,5,SUV,5门5座SUV
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,10.88,10,20.0,2.0,139.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,11.88,10,20.0,2.0,139.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,13.08,10,20.0,1.8,170.0,L4,0,6.0,MT,4,5,SEDAN,4门5座三厢车
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,13.28,10,20.0,2.0,139.0,L4,0,5.0,AT,4,5,SEDAN,4门5座三厢车
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,14.08,10,20.0,1.8,170.0,L4,0,6.0,MT,4,5,SEDAN,4门5座三厢车
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,14.08,10,20.0,1.8,170.0,L4,0,5.0,AT,4,5,SEDAN,4门5座三厢车
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,14.28,10,20.0,2.0,139.0,L4,0,5.0,AT,4,5,SEDAN,4门5座三厢车
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,15.08,10,20.0,1.8,170.0,L4,0,5.0,AT,4,5,SEDAN,4门5座三厢车
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,20.28,10,20.0,1.8,170.0,L4,0,5.0,AT,4,5,SEDAN,4门5座三厢车
中华,中型车,1,汽油,92,2011-05-19,2011,5,Q2,25.28,10,20.0,1.8,170.0,L4,0,5.0,AT,4,5,SEDAN,4门5座三厢车
现代,中型车,1,汽油,92,,,,,24.5,2,6.0,2.5,222.0,V6,0,4.0,AT,4,5,SEDAN,4门5座三厢车
现代,中型车,1,汽油,92,,,,,25.5,2,6.0,2.5,184.0,V6,0,4.0,AT,4,5,SEDAN,4门5座三厢车
吉利汽车,小型车,1,汽油,92,2015-01-12,2015,1,Q1,4.99,3,10.0,1.5,102.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
吉利汽车,小型车,1,汽油,92,2015-01-12,2015,1,Q1,5.09,3,10.0,1.5,102.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
吉利汽车,小型车,1,汽油,92,2015-01-12,2015,1,Q1,5.39,3,10.0,1.5,102.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
吉利汽车,小型车,1,汽油,92,2015-01-12,2015,1,Q1,5.49,3,10.0,1.5,102.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
吉利汽车,小型车,1,汽油,92,2015-01-12,2015,1,Q1,5.59,3,10.0,1.5,102.0,L4,0,5.0,MT,4,5,SEDAN,4门5座三厢车
吉利汽车,小型车,1,汽油,92,2015-01-12,2015,1,Q1,5.69,3,10.0,1.5,102.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
吉利汽车,小型车,1,汽油,92,2015-01-12,2015,1,Q1,6.19,3,10.0,1.5,102.0,L4,0,4.0,AT,4,5,SEDAN,4门5座三厢车
