
=== 基础统计 ===

--- 品牌Top10 ---
吉利银河,中大型SUV,18.38,26.98,21.84,7
广汽昊铂,中大型SUV,18.99,22.99,20.99,4
奇瑞风云,中大型SUV,18.99,22.99,20.66,3
深蓝汽车,中大型SUV,18.59,22.99,20.52,3
汉龙汽车,中大型SUV,15.98,24.38,19.93,8
荣威,中大型SUV,16.88,22.88,19.47,9
东风奕派,中大型SUV,16.99,22.98,19.28,11
福田,中大型SUV,15.88,25.28,19.25,9
长安,中大型SUV,17.59,19.99,18.79,3
iCAR,中大型SUV,16.98,19.68,18.31,3
江铃,中大型SUV,16.48,19.28,17.88,2
东风,中大型SUV,13.88,25.98,17.77,18
零跑汽车,中大型SUV,15.18,18.98,17.04,16
奔腾,中大型SUV,13.49,18.69,16.47,6
众泰,中大型SUV,13.18,18.58,15.13,11
保时捷,中大型车,91.8,156.8,123.66,7
讴歌,中大型车,86.0,109.8,97.9,2
玛莎拉蒂,中大型车,86.98,94.88,90.93,2
宝马,中大型车,36.8,179.8,71.2,47
林肯,中大型车,46.08,109.8,67.39,3
雪铁龙,中大型车,63.98,64.88,64.43,2
奥迪,中大型车,30.8,190.66,60.18,48
奔驰,中大型车,37.88,173.58,59.44,38
高合汽车,中大型车,51.0,63.0,57.0,4
捷豹,中大型车,43.99,63.3,52.03,5
萨博,中大型车,47.9,54.9,51.4,2
沃尔沃,中大型车,39.99,71.28,50.71,20
现代,中大型车,37.8,64.88,49.55,17
英菲尼迪,中大型车,36.28,74.58,49.28,13
起亚,中大型车,23.9,75.88,44.72,9
蔚来,中大型车,42.8,45.8,44.3,2
凯迪拉克,中大型车,29.99,65.88,43.31,15
雷诺,中大型车,32.28,53.8,43.06,4
捷尼赛思,中大型车,29.98,48.6,40.3,10
大众,中大型车,34.3,44.9,40.07,3
克莱斯勒,中大型车,30.0,49.19,39.73,3
极氪,中大型车,26.98,76.9,38.39,6
阿维塔,中大型车,26.99,70.0,36.26,14
腾势,中大型车,26.98,41.48,35.31,15
雷克萨斯,中大型车,29.99,45.6,35.09,6
北汽新能源,中大型车,34.58,35.58,35.08,2
红旗,中大型车,17.98,68.88,35.04,43
享界,中大型车,30.98,37.98,34.48,24
小米汽车,中大型车,21.99,52.99,32.59,4
岚图汽车,中大型车,25.28,38.59,30.36,8
别克,中大型车,17.39,49.8,29.48,9
智己汽车,中大型车,21.99,41.99,28.91,13
丰田,中大型车,16.98,42.9,28.31,14
智界,中大型车,22.98,29.98,26.15,6
日产,中大型车,11.99,58.5,24.46,12
ARCFOX极狐,中大型车,19.58,32.98,24.02,16
北京汽车,中大型车,20.48,26.88,23.51,3
星途,中大型车,15.28,29.99,23.13,18
领克,中大型车,17.58,26.28,21.73,11
小鹏,中大型车,18.68,30.18,21.26,11
广汽昊铂,中大型车,15.38,29.98,20.65,10
比亚迪,中大型车,16.88,27.98,20.21,27
东风风神,中大型车,17.97,21.97,19.97,3
哪吒汽车,中大型车,15.48,26.98,19.11,26
奇瑞风云,中大型车,14.99,23.69,19.04,12
广汽传祺,中大型车,15.68,22.68,18.18,4
江汽集团,中大型车,13.95,22.95,17.55,5
宝骏,中大型车,12.98,18.88,16.23,8
东风风行,中大型车,11.99,21.99,15.74,20
吉利银河,中大型车,12.58,19.88,15.74,18
零跑汽车,中大型车,13.68,19.98,15.51,7
东风奕派,中大型车,11.59,17.99,14.42,10
长安启源,中大型车,10.99,16.59,13.99,25
众泰,中大型车,10.58,16.58,13.18,6
威麟,低端皮卡,14.48,16.98,15.73,2
福特,大型MPV,141.0,218.0,174.5,4
卡升,大型MPV,82.8,135.0,108.9,2
理想汽车,大型MPV,52.98,55.98,54.48,2
大众,大型MPV,35.5,38.2,36.4,3
迈莎锐,大型SUV,188.0,1388.0,788.0,2
劳斯莱斯,大型SUV,691.0,745.0,709.0,3
乔治·巴顿,大型SUV,368.0,378.0,373.0,2
LUMMA,大型SUV,185.0,288.0,219.33,3
卡尔森,大型SUV,188.0,248.8,218.4,2
克慕勒,大型SUV,155.8,288.0,196.9,6
奔驰,大型SUV,91.05,278.8,155.84,16
林肯,大型SUV,119.8,188.8,143.2,5
英菲尼迪,大型SUV,119.8,152.8,140.55,4
雷克萨斯,大型SUV,125.0,155.0,136.75,4
Lorinser罗伦士,大型SUV,87.9,197.9,135.83,12
宝马,大型SUV,92.8,245.0,135.4,9
仰望,大型SUV,100.8,130.0,119.6,3
钧天,大型SUV,85.8,146.8,113.8,8
红旗,大型SUV,58.98,166.0,85.78,10
凯迪拉克,大型SUV,46.88,148.8,82.19,3
日产,大型SUV,79.8,83.8,81.8,2
道朗格,大型SUV,64.8,89.8,77.05,4
猛士,大型SUV,30.19,109.8,66.68,15
极氪,大型SUV,46.59,59.99,52.25,5
北京越野,大型SUV,47.8,49.8,48.8,2
理想汽车,大型SUV,45.98,50.98,48.48,2
AITO 问界,大型SUV,35.98,65.98,45.76,36
蔚来,大型SUV,40.68,45.68,42.93,4
腾势,大型SUV,29.98,46.98,39.98,8
岚图汽车,大型SUV,29.29,50.99,38.47,9
魏牌,大型SUV,34.98,38.98,36.65,3
远航汽车,大型SUV,21.98,51.98,35.18,10
智己汽车,大型SUV,33.28,36.28,34.78,2
领克,大型SUV,29.98,41.69,34.31,7
大众,大型SUV,30.98,35.98,33.65,3
小鹏,大型SUV,27.98,35.98,31.85,8
广汽昊铂,大型SUV,26.98,31.98,29.23,8
比亚迪,大型SUV,25.0,32.0,28.5,2
乐道,大型SUV,24.28,29.98,27.97,14
深蓝汽车,大型SUV,23.99,30.99,27.7,7
零跑汽车,大型SUV,21.98,26.98,24.41,7
奇瑞风云,大型SUV,18.99,25.99,22.79,5
大通,大型SUV,19.58,23.58,21.58,2
华境,大型SUV,15.98,20.38,18.13,4
哈弗,大型SUV,14.78,17.78,16.38,5
劳斯莱斯,大型车,503.0,920.0,673.2,5
宾利,大型车,279.3,1288.0,446.87,10
红旗,大型车,140.0,758.0,354.67,6
Lorinser罗伦士,大型车,130.8,295.0,218.83,7
奔驰,大型车,88.1,364.3,182.78,20
玛莎拉蒂,大型车,150.18,171.08,160.63,2
IMSA英飒,大型车,130.68,162.68,146.68,2
保时捷,大型车,99.8,199.8,140.58,10
卡尔森,大型车,126.88,143.88,135.38,2
奥迪,大型车,78.98,207.68,135.23,13
宝马,大型车,80.8,221.8,111.84,26
林肯,大型车,75.0,138.0,106.5,2
大众,大型车,79.58,149.98,104.53,4
雷克萨斯,大型车,88.5,120.0,102.13,4
现代,大型车,73.8,132.0,100.75,8
捷豹,大型车,88.8,106.8,97.4,5
捷尼赛思,大型车,73.4,119.4,93.43,3
尊界,大型车,70.8,101.8,81.8,12
蔚来,大型车,76.8,81.8,79.13,3
莲花跑车,大型车,52.8,100.8,71.63,9
仰望,大型车,62.8,88.8,70.58,9
双龙,大型车,41.8,69.8,55.8,2
远航汽车,大型车,19.98,50.98,33.08,10
MINI,小型SUV,22.99,43.9,33.01,7
DS,小型SUV,31.33,33.33,32.33,3
沃尔沃,小型SUV,20.08,26.38,23.32,8
英菲尼迪,小型SUV,18.08,23.58,20.51,3
领途汽车,小型SUV,17.58,21.58,19.83,4
smart,小型SUV,15.49,24.99,19.49,4
奥迪,小型SUV,17.18,24.38,19.27,10
别克,小型SUV,14.59,21.78,17.94,4
斯柯达,小型SUV,9.99,33.28,17.89,11
理念,小型SUV,15.98,18.68,17.72,7
丰田,小型SUV,9.88,25.38,17.54,31
埃安,小型SUV,15.48,18.08,16.55,3
本田,小型SUV,11.98,21.8,16.51,15
思铭,小型SUV,14.98,17.98,16.48,4
Jeep,小型SUV,14.98,18.98,16.23,4
双龙,小型SUV,12.98,18.98,15.76,6
标致,小型SUV,9.97,18.8,15.12,3
野马新能源,小型SUV,12.99,16.99,14.99,2
现代,小型SUV,10.58,19.88,14.8,11
马自达,小型SUV,9.99,20.18,14.38,10
思皓,小型SUV,11.88,17.08,14.33,5
瑞驰汽车,小型SUV,13.98,14.58,14.28,2
大众,小型SUV,11.59,16.19,14.03,12
铃木,小型SUV,9.98,16.48,13.73,24
广汽集团,小型SUV,12.98,13.98,13.48,2
领克,小型SUV,10.86,15.68,12.97,8
江铃集团新能源,小型SUV,12.58,13.28,12.93,4
红星汽车,小型SUV,11.98,13.98,12.91,4
纳智捷,小型SUV,7.58,21.37,12.79,9
国机智骏,小型SUV,11.58,13.98,12.65,6
奇瑞新能源,小型SUV,9.38,17.08,12.65,14
起亚,小型SUV,7.98,23.98,12.15,10
雪佛兰,小型SUV,10.99,12.89,12.09,3
雪铁龙,小型SUV,11.39,12.68,12.04,2
猎豹汽车,小型SUV,8.98,21.58,11.96,21
宝沃,小型SUV,9.68,13.08,11.53,4
福特,小型SUV,10.78,12.08,11.43,2
名爵,小型SUV,8.58,14.98,11.41,8
雷诺,小型SUV,6.18,14.48,11.13,11
潍柴英致,小型SUV,7.58,13.98,10.78,2
东南,小型SUV,6.96,19.15,10.64,16
奔腾,小型SUV,6.68,19.38,10.23,24
北汽新能源,小型SUV,8.49,11.99,10.21,6
日产,小型SUV,8.98,10.38,9.78,3
比亚迪,小型SUV,5.99,13.99,9.73,28
启辰,小型SUV,7.24,18.98,9.66,11
北京汽车制造厂,小型SUV,8.06,10.59,9.22,10
广汽传祺,小型SUV,7.98,9.98,9.18,5
江汽集团,小型SUV,3.98,21.98,9.1,41
永源,小型SUV,5.99,10.88,8.96,24
荣威,小型SUV,7.58,9.68,8.75,3
云度,小型SUV,6.98,11.98,8.75,7
凯翼,小型SUV,6.39,17.66,8.74,28
全球鹰,小型SUV,7.68,9.68,8.68,3
哪吒汽车,小型SUV,6.68,13.98,8.65,34
长安,小型SUV,6.19,12.69,8.61,19
哈弗,小型SUV,5.49,11.3,8.42,59
宝骏,小型SUV,5.38,11.68,8.35,23
比速汽车,小型SUV,7.49,8.99,8.26,6
北京汽车,小型SUV,5.99,12.99,8.16,15
东风奕派,小型SUV,4.57,14.98,8.15,18
吉利汽车,小型SUV,3.99,13.58,7.97,20
大运,小型SUV,6.38,8.7,7.94,7
恒润汽车,小型SUV,6.88,8.98,7.93,2
东风风神,小型SUV,6.39,9.39,7.85,9
力帆汽车,小型SUV,5.98,9.09,7.79,14
五菱汽车,小型SUV,5.68,9.88,7.71,14
海马,小型SUV,5.98,9.08,7.63,10
陆风,小型SUV,6.38,8.88,7.6,9
一汽,小型SUV,4.99,17.98,7.6,23
吉利几何,小型SUV,5.98,8.98,7.55,7
零跑汽车,小型SUV,6.58,8.68,7.48,4
睿蓝汽车,小型SUV,4.89,9.58,7.32,8
北汽昌河,小型SUV,5.59,8.99,7.24,11
陆地方舟,小型SUV,6.98,7.28,7.13,2
东风风光,小型SUV,6.78,7.38,7.05,3
众泰,小型SUV,4.38,12.58,6.97,19
奇瑞,小型SUV,5.38,9.99,6.93,22
野马汽车,小型SUV,4.58,12.99,6.79,15
中华,小型SUV,5.99,7.49,6.64,6
金杯,小型SUV,4.98,7.88,6.58,8
长安欧尚,小型SUV,5.39,7.69,6.47,9
中兴,小型SUV,5.88,6.98,6.36,6
长城,小型SUV,4.99,7.79,6.2,8
北汽幻速,小型SUV,5.18,7.08,5.9,11
MINI,小型车,20.98,43.3,30.45,32
DS,小型车,22.98,27.98,25.31,3
西雅特,小型车,14.98,18.88,17.78,4
雪铁龙,小型车,7.68,29.5,15.49,3
福特,小型车,12.29,18.59,15.44,2
零跑汽车,小型车,13.09,15.09,14.09,2
标致,小型车,7.48,25.5,14.04,14
中华,小型车,7.98,17.98,12.77,4
firefly萤火虫,小型车,11.98,12.58,12.28,4
北汽新能源,小型车,8.78,15.89,11.55,3
本田,小型车,6.68,17.98,11.0,13
丰田,小型车,8.58,40.28,10.91,19
江铃集团新能源,小型车,9.58,9.88,9.73,2
欧拉,小型车,8.38,10.68,9.7,5
江淮钇为,小型车,6.99,14.99,9.54,15
大众,小型车,6.88,12.49,9.5,17
比亚迪,小型车,6.98,12.98,9.42,15
日产,小型车,5.98,11.72,9.18,15
马自达,小型车,7.58,10.58,8.94,15
东风奕派,小型车,5.98,13.98,8.76,18
全球鹰,小型车,6.28,16.48,8.76,5
斯柯达,小型车,6.99,10.99,8.71,9
起亚,小型车,6.69,12.78,8.67,31
菲亚特,小型车,6.48,16.66,8.66,13
埃安,小型车,6.98,10.18,8.56,10
雪佛兰,小型车,6.39,10.99,8.56,30
现代,小型车,4.99,10.88,8.25,30
ARCFOX极狐,小型车,6.28,13.08,8.25,6
名爵,小型车,5.98,9.38,7.98,5
江南汽车,小型车,5.68,9.88,7.91,6
吉利银河,小型车,6.48,9.48,7.83,11
欧朗,小型车,6.68,8.18,7.35,4
云雀汽车,小型车,6.98,7.58,7.28,2
理念,小型车,6.78,7.78,7.28,2
铃木,小型车,4.78,18.88,7.28,18
五菱汽车,小型车,5.68,8.98,7.19,14
江汽集团,小型车,4.88,13.85,6.89,36
长城,小型车,5.49,8.79,6.77,26
长安欧尚,小型车,3.98,10.58,6.76,4
奇瑞QQ,小型车,5.89,7.89,6.74,6
凯翼,小型车,5.29,8.06,6.49,14
北京汽车,小型车,4.58,8.78,6.39,31
福田,小型车,5.93,6.67,6.28,22
众泰,小型车,4.48,7.66,6.1,13
长安,小型车,4.39,7.59,5.9,23
陆风,小型车,5.58,6.23,5.9,3
哈飞,小型车,5.48,6.28,5.88,3
力帆汽车,小型车,3.65,11.62,5.7,24
海马,小型车,4.99,6.39,5.66,3
瑞麒,小型车,4.88,6.28,5.58,3
奇瑞,小型车,3.68,6.49,5.16,21
吉利汽车,小型车,3.18,6.59,5.1,28
一汽,小型车,3.1,7.68,5.09,27
宝骏,小型车,4.09,5.98,5.04,6
启辰,小型车,3.99,5.19,4.59,4
开沃汽车,微卡,19.18,20.48,19.84,5
创维汽车,微卡,16.28,20.48,19.04,8
远程,微卡,12.99,27.18,18.57,39
凯马,微卡,7.78,22.38,18.46,41
骐蔚汽车,微卡,17.78,18.58,18.21,3
福田卡文汽车,微卡,14.91,20.66,16.86,26
新吉奥,微卡,13.38,17.88,15.97,7
货拉拉多拉汽车,微卡,14.8,16.8,15.8,2
飞碟汽车,微卡,12.8,20.8,15.67,21
国吉商用车,微卡,11.88,21.68,15.3,11
五十铃,微卡,13.95,16.25,14.95,4
蓝擎汽车,微卡,14.5,14.88,14.69,2
江汽集团,微卡,3.24,20.6,13.45,25
万象汽车,微卡,12.38,12.58,12.48,3
瑞驰汽车,微卡,6.29,16.59,12.29,104
菱势汽车,微卡,8.8,19.58,12.26,33
雷驰汽车,微卡,3.98,17.3,12.06,45
江铃,微卡,8.59,11.2,9.96,12
鑫源汽车,微卡,3.59,19.98,9.39,86
华凯,微卡,4.68,13.26,8.9,12
开瑞,微卡,4.2,18.78,8.72,103
星海狮,微卡,5.27,13.48,8.34,10
五菱汽车,微卡,3.49,15.95,8.29,132
长安跨越,微卡,3.18,20.08,8.24,461
北京汽车制造厂,微卡,4.88,17.46,8.0,49
容大智造,微卡,6.9,8.9,7.9,2
东风,微卡,3.98,11.1,7.76,11
新龙马汽车,微卡,3.56,15.45,7.4,24
福田,微卡,4.03,18.98,7.38,89
橙仕,微卡,5.48,10.08,7.25,39
成功汽车,微卡,3.62,18.19,7.01,116
欧铃汽车,微卡,3.98,9.88,6.51,3
长安凯程,微卡,3.49,17.29,6.24,339
大力牛魔王,微卡,2.88,9.18,6.23,39
金杯,微卡,2.79,14.98,5.8,159
北汽瑞翔,微卡,5.28,6.18,5.7,12
野马汽车,微卡,5.28,5.68,5.48,4
东风小康,微卡,2.99,7.59,5.39,133
北汽昌河,微卡,3.94,7.05,5.3,75
一汽,微卡,2.55,5.05,3.85,13
海马,微卡,3.48,4.08,3.78,4
哈飞,微卡,3.19,3.59,3.39,2
北汽威旺,微卡,2.98,3.4,3.15,3
广汽吉奥,微卡,2.99,3.28,3.14,4
力帆汽车,微卡,2.78,3.63,3.11,8
博速,微型车,20.78,30.19,24.98,4
大众,微型车,13.99,26.88,20.44,2
smart,微型车,12.28,38.8,17.15,13
全球鹰,微型车,15.08,18.18,16.38,3
迈迈,微型车,15.88,16.88,16.38,2
菲亚特,微型车,14.78,17.58,16.18,2
新特汽车,微型车,14.79,15.59,15.19,4
荣威,微型车,6.8,18.89,12.84,2
电咖,微型车,11.59,14.18,12.84,6
裕路,微型车,11.98,12.28,12.13,2
LITE,微型车,11.08,12.68,11.88,3
奇瑞新能源,微型车,4.58,17.19,9.88,12
华泰新能源,微型车,6.58,10.98,9.35,4
欧拉,微型车,6.98,10.38,9.04,21
众泰,微型车,2.08,18.58,8.49,15
雪佛兰,微型车,7.78,8.88,8.33,2
国机智骏,微型车,6.58,8.38,7.73,8
领途汽车,微型车,4.58,13.68,7.68,3
知豆,微型车,3.59,15.88,7.24,14
电动屋,微型车,5.98,8.48,7.23,14
华晨新日,微型车,4.39,12.5,7.18,7
思皓,微型车,5.99,7.49,6.89,4
长安凯程,微型车,6.68,6.98,6.83,2
长安欧尚,微型车,3.99,8.58,6.63,5
北汽新能源,微型车,5.58,7.98,6.62,5
北汽昌河,微型车,3.49,14.3,6.59,14
汉腾汽车,微型车,5.98,6.98,6.51,3
安徽猎豹,微型车,4.58,7.96,6.5,3
零跑汽车,微型车,5.99,6.99,6.49,2
宝骏,微型车,3.98,10.28,6.36,28
江淮钇为,微型车,5.99,6.59,6.29,2
江铃集团新能源,微型车,3.99,7.38,5.72,12
凯翼,微型车,4.79,6.99,5.61,5
长安,微型车,3.69,8.49,5.56,35
比德文汽车,微型车,4.98,6.28,5.55,3
奇瑞QQ,微型车,3.69,7.69,5.53,15
九龙,微型车,5.28,5.68,5.48,2
长安启源,微型车,3.79,6.59,5.47,16
五菱汽车,微型车,3.58,6.98,5.44,22
雷丁,微型车,2.98,7.39,5.22,16
江汽集团,微型车,3.88,7.25,5.1,3
吉利银河,微型车,4.69,5.39,5.03,5
小虎,微型车,4.19,5.59,5.01,6
睿蓝汽车,微型车,4.69,5.09,4.89,2
瑞麒,微型车,4.18,6.08,4.84,9
铃木,微型车,4.2,6.19,4.77,7
吉利汽车,微型车,3.69,5.49,4.76,6
埃尚,微型车,3.98,5.28,4.73,4
华梓汽车,微型车,2.98,5.98,4.65,7
东风风光,微型车,3.26,5.91,4.6,10
未奥汽车,微型车,3.99,5.19,4.57,4
骏驰,微型车,3.68,6.58,4.56,5
北京汽车制造厂,微型车,2.97,5.69,4.54,19
奇瑞,微型车,2.68,6.9,4.43,20
百智新能源,微型车,2.78,5.88,4.4,9
比亚迪,微型车,2.98,6.98,4.36,10
长城,微型车,3.69,4.99,4.32,6
中华,微型车,3.98,4.58,4.28,3
奔腾,微型车,3.49,5.39,4.26,13
朋克汽车,微型车,2.68,4.98,4.21,10
凌宝汽车,微型车,2.98,6.19,4.16,16
海马,微型车,2.98,4.48,3.96,8
哈飞,微型车,3.34,3.99,3.67,3
海格,微面,22.3,25.8,23.7,3
创维汽车,微面,19.8,22.8,21.13,3
凯马,微面,17.38,19.98,19.05,14
陆地方舟,微面,19.0,19.0,19.0,5
东风御风,微面,17.11,17.62,17.37,2
金琥新能源,微面,16.58,17.18,16.88,7
骐蔚汽车,微面,15.28,18.88,16.67,12
万象汽车,微面,12.38,18.88,16.58,14
飞碟汽车,微面,13.5,18.28,15.53,5
华凯,微面,14.68,15.68,15.18,2
金龙,微面,10.88,17.68,15.01,8
江汽集团,微面,8.68,20.98,14.92,40
星海狮,微面,13.98,14.98,14.48,2
新吉奥,微面,13.38,14.78,14.46,10
远程,微面,9.49,17.58,13.56,81
申龙汽车,微面,12.38,13.88,13.28,3
菱势汽车,微面,7.38,18.8,12.43,15
大通,微面,8.88,16.58,12.37,15
神州,微面,12.18,12.18,12.18,2
恒天,微面,11.37,11.46,11.42,2
予风汽车,微面,9.38,13.98,11.35,9
开沃汽车,微面,8.8,14.28,10.95,10
北京汽车制造厂,微面,10.78,11.08,10.93,2
开瑞,微面,3.09,17.68,10.72,126
凯翼,微面,6.49,14.8,10.65,21
瑞驰汽车,微面,5.29,14.98,10.48,70
九龙,微面,8.58,10.18,9.38,2
东风,微面,3.98,12.0,9.15,50
福田,微面,3.28,17.68,9.06,39
长安跨越,微面,3.39,16.59,8.98,206
成功汽车,微面,3.28,15.98,8.67,8
鑫源汽车,微面,3.49,18.68,7.81,101
新龙马汽车,微面,4.68,15.06,7.61,17
陕汽通家,微面,3.58,17.8,7.14,12
五菱汽车,微面,3.48,14.38,6.89,79
长安凯程,微面,2.89,17.29,6.78,142
金杯,微面,3.48,17.58,6.7,46
东风小康,微面,2.79,13.08,6.0,31
橙仕,微面,3.98,7.2,5.87,20
东风风光,微面,4.19,6.88,5.48,12
铃木,微面,4.98,5.2,5.09,2
北汽瑞翔,微面,4.78,5.38,5.06,4
北汽威旺,微面,2.98,6.08,4.34,51
一汽,微面,2.72,12.18,4.32,29
东南,微面,3.68,4.98,4.32,7
北汽昌河,微面,2.88,11.38,4.24,27
力帆汽车,微面,2.78,5.98,4.12,34
北汽幻速,微面,3.58,4.68,4.12,5
哈飞,微面,2.69,6.08,4.1,18
海马,微面,3.58,4.58,4.01,6
永源,微面,3.78,4.28,4.01,3
众泰,微面,3.78,4.18,3.98,3
广汽吉奥,微面,2.59,4.58,3.42,8
阿莫迪罗,皮卡,188.0,236.0,212.0,2
GMC,皮卡,62.8,76.8,69.47,3
景飞汽车,皮卡,26.8,98.0,68.58,10
RAM,皮卡,65.0,72.0,68.33,3
雪佛兰,皮卡,54.99,69.9,62.8,7
Lorinser罗伦士,皮卡,23.98,78.8,51.39,2
Jeep,皮卡,38.8,46.99,42.86,3
沃勒汽车,皮卡,25.98,79.8,38.96,5
钧天,皮卡,24.36,25.56,24.96,2
福特,皮卡,14.58,82.88,23.88,19
日产,皮卡,14.18,24.99,18.74,31
吉利雷达,皮卡,9.98,24.88,16.52,52
长安启源,皮卡,12.79,22.99,16.44,18
大通,皮卡,7.98,41.88,15.87,172
东风,皮卡,6.65,77.88,15.47,345
长安,皮卡,8.99,38.88,14.76,48
威麟,皮卡,8.88,27.98,14.58,56
福田,皮卡,6.28,36.88,14.39,673
中国重汽,皮卡,9.68,19.18,13.78,27
五十铃,皮卡,8.28,29.98,13.5,237
江铃,皮卡,8.48,38.38,13.46,332
江汽集团,皮卡,5.3,33.18,12.94,340
长城,皮卡,6.18,30.18,12.92,300
中国重汽VGV,皮卡,11.28,15.28,12.58,4
中兴,皮卡,5.39,39.88,12.52,194
远程,皮卡,11.99,12.99,12.49,4
长安凯程,皮卡,4.99,20.28,11.63,63
大运,皮卡,8.98,15.08,11.45,42
黄海,皮卡,5.48,22.98,11.1,160
卡威,皮卡,7.88,13.28,10.79,25
新龙马汽车,皮卡,10.56,10.86,10.71,2
一汽凌河,皮卡,9.38,11.98,10.7,12
一汽,皮卡,6.38,12.98,10.38,15
北京汽车制造厂,皮卡,6.03,13.98,10.07,54
猎豹汽车,皮卡,5.98,16.48,9.71,26
福迪,皮卡,5.38,15.18,9.2,9
海格,皮卡,7.18,12.08,9.11,7
骐铃汽车,皮卡,5.38,11.38,8.28,66
华凯,皮卡,6.54,10.68,8.19,8
开瑞,皮卡,6.48,8.58,7.66,12
金杯,皮卡,5.28,11.68,7.65,23
广汽吉奥,皮卡,5.29,11.28,7.59,39
恒天,皮卡,5.98,8.58,7.42,15
陕汽通家,皮卡,6.08,6.98,6.55,6
奇瑞,皮卡,6.28,6.68,6.48,2
长安跨越,皮卡,5.78,6.58,6.18,4
五菱汽车,皮卡,5.88,6.28,6.08,2
宝马,紧凑型MPV,26.38,29.98,28.18,2
国金汽车,紧凑型MPV,22.98,27.18,24.95,7
欧宝,紧凑型MPV,19.5,30.99,24.74,4
雷诺,紧凑型MPV,21.48,25.68,23.84,5
驰远,紧凑型MPV,19.88,21.88,20.88,2
三菱,紧凑型MPV,12.98,29.8,19.68,12
大通,紧凑型MPV,8.68,23.28,18.75,37
马自达,紧凑型MPV,16.58,19.38,17.88,3
起亚,紧凑型MPV,15.98,20.68,17.83,10
雪铁龙,紧凑型MPV,12.58,26.58,16.66,5
别克,紧凑型MPV,14.99,16.99,15.99,3
奔腾,紧凑型MPV,13.98,16.28,15.85,14
大众,紧凑型MPV,12.58,19.58,15.84,11
比亚迪,紧凑型MPV,9.48,26.98,15.34,16
ARCFOX极狐,紧凑型MPV,13.18,16.98,14.93,4
吉利汽车,紧凑型MPV,10.97,17.48,14.36,5
睿蓝汽车,紧凑型MPV,8.98,17.88,14.19,18
日产,紧凑型MPV,11.98,14.58,13.05,3
现代,紧凑型MPV,11.62,13.97,12.74,3
东风,紧凑型MPV,6.88,19.28,12.55,15
江淮瑞风,紧凑型MPV,6.58,20.88,12.45,52
海马,紧凑型MPV,7.89,25.98,12.06,38
广汽传祺,紧凑型MPV,9.98,13.28,11.86,6
野马汽车,紧凑型MPV,5.99,20.58,11.5,11
威麟,紧凑型MPV,9.48,13.28,11.28,7
汉腾汽车,紧凑型MPV,7.99,13.59,10.53,20
长城,紧凑型MPV,7.98,14.18,10.33,18
奇瑞,紧凑型MPV,7.99,13.98,10.28,15
长安,紧凑型MPV,6.79,14.98,9.72,11
力帆汽车,紧凑型MPV,6.98,16.98,9.44,14
长安凯程,紧凑型MPV,4.89,16.98,9.14,19
宝骏,紧凑型MPV,5.98,12.08,9.04,30
东风风光,紧凑型MPV,5.28,16.91,8.91,54
五菱汽车,紧凑型MPV,5.88,14.98,8.86,47
陆风,紧凑型MPV,7.83,9.38,8.84,6
大发,紧凑型MPV,6.98,9.88,8.69,7
潍柴英致,紧凑型MPV,3.99,14.68,8.6,5
鑫源汽车,紧凑型MPV,6.98,9.48,8.18,6
众泰,紧凑型MPV,6.98,8.98,8.0,6
江汽集团,紧凑型MPV,5.98,9.58,7.87,18
长安欧尚,紧凑型MPV,6.29,10.09,7.85,10
猎豹汽车,紧凑型MPV,6.98,8.68,7.81,3
启辰,紧凑型MPV,6.58,9.09,7.73,7
北汽幻速,紧凑型MPV,5.98,8.88,7.68,3
北汽威旺,紧凑型MPV,5.58,9.88,7.58,11
金杯,紧凑型MPV,5.49,9.09,7.39,7
比速汽车,紧凑型MPV,6.19,8.39,7.36,7
开瑞,紧凑型MPV,3.99,18.88,7.16,8
福田,紧凑型MPV,6.19,7.99,7.15,5
广汽吉奥,紧凑型MPV,6.03,7.43,6.7,3
东风风行,紧凑型MPV,5.99,7.09,6.59,4
北汽昌河,紧凑型MPV,5.49,6.49,5.91,5
一汽,紧凑型MPV,5.19,6.09,5.64,6
SWM斯威汽车,紧凑型MPV,4.99,5.29,5.14,4
奔驰,紧凑型SUV,27.39,46.91,36.34,17
雷克萨斯,紧凑型SUV,26.88,38.5,32.55,6
MINI,紧凑型SUV,24.98,37.88,31.88,15
沃尔沃,紧凑型SUV,26.98,40.39,31.76,22
林肯,紧凑型SUV,23.58,37.68,30.08,23
宝马,紧凑型SUV,22.8,55.2,29.57,27
捷豹,紧凑型SUV,26.38,32.1,29.09,3
奥迪,紧凑型SUV,25.18,42.88,29.03,24
英菲尼迪,紧凑型SUV,22.78,35.68,28.04,5
讴歌,紧凑型SUV,22.98,34.98,27.61,11
铃木,紧凑型SUV,26.48,27.48,26.98,2
凯迪拉克,紧凑型SUV,21.97,30.97,25.92,10
DS,紧凑型SUV,20.69,32.99,25.46,6
华泰新能源,紧凑型SUV,24.58,25.88,25.23,2
阿尔法·罗密欧,紧凑型SUV,19.98,33.18,24.78,4
坦克,紧凑型SUV,19.98,24.98,23.02,5
斯巴鲁,紧凑型SUV,19.18,26.58,22.02,11
标致,紧凑型SUV,13.97,27.98,21.84,13
雪铁龙,紧凑型SUV,14.97,27.98,21.8,8
广汽集团,紧凑型SUV,20.98,22.48,21.73,4
道奇,紧凑型SUV,19.99,21.99,20.99,3
日产,紧凑型SUV,12.59,33.3,20.7,46
